newsIDs,ratios,invisible_by_news,visible_by_news
913399,0.42105263157894735,8.0,19.0
823168,0.42105263157894735,8.0,19.0
815629,0.42,21.0,50.0
889657,0.41935483870967744,13.0,31.0
874984,0.4166666666666667,5.0,12.0
801206,0.4166666666666667,5.0,12.0
848807,0.4166666666666667,5.0,12.0
863916,0.4166666666666667,5.0,12.0
907276,0.4166666666666667,5.0,12.0
890647,0.4166666666666667,5.0,12.0
846026,0.4166666666666667,5.0,12.0
823175,0.4166666666666667,5.0,12.0
850607,0.4166666666666667,5.0,12.0
838050,0.4166666666666667,5.0,12.0
860633,0.4166666666666667,5.0,12.0
899899,0.4166666666666667,5.0,12.0
856910,0.4166666666666667,20.0,48.0
851315,0.4166666666666667,5.0,12.0
826647,0.4166666666666667,10.0,24.0
899424,0.4166666666666667,5.0,12.0
843725,0.4166666666666667,5.0,12.0
830610,0.4166666666666667,5.0,12.0
861766,0.4166666666666667,10.0,24.0
803109,0.4166666666666667,5.0,12.0
898070,0.4166666666666667,5.0,12.0
815289,0.4166666666666667,5.0,12.0
907881,0.4166666666666667,5.0,12.0
823883,0.4166666666666667,5.0,12.0
891104,0.4166666666666667,10.0,24.0
938065,0.4166666666666667,5.0,12.0
921375,0.4166666666666667,5.0,12.0
843514,0.4166666666666667,5.0,12.0
833565,0.41304347826086957,19.0,46.0
817360,0.4117647058823529,7.0,17.0
824096,0.4117647058823529,28.0,68.0
932996,0.4117647058823529,7.0,17.0
802556,0.4117647058823529,7.0,17.0
892869,0.4117647058823529,7.0,17.0
849626,0.4117647058823529,7.0,17.0
842333,0.4117647058823529,14.0,34.0
823973,0.4117647058823529,7.0,17.0
847884,0.4117647058823529,14.0,34.0
846434,0.4117647058823529,7.0,17.0
896620,0.4117647058823529,7.0,17.0
898386,0.4117647058823529,7.0,17.0
844495,0.4090909090909091,9.0,22.0
819013,0.4090909090909091,9.0,22.0
797744,0.40816326530612246,20.0,49.0
768165,0.4069767441860465,35.0,86.0
901339,0.40625,13.0,32.0
874334,0.40594059405940597,41.0,101.0
928485,0.40540540540540543,15.0,37.0
814664,0.40540540540540543,15.0,37.0
867220,0.40425531914893614,19.0,47.0
820483,0.40384615384615385,21.0,52.0
940022,0.40384615384615385,21.0,52.0
828692,0.40384615384615385,42.0,104.0
820174,0.4,6.0,15.0
848201,0.4,4.0,10.0
825893,0.4,4.0,10.0
912786,0.4,6.0,15.0
838078,0.4,6.0,15.0
861154,0.4,4.0,10.0
874008,0.4,4.0,10.0
822552,0.4,4.0,10.0
860977,0.4,6.0,15.0
802936,0.4,4.0,10.0
919129,0.4,4.0,10.0
885304,0.4,4.0,10.0
830405,0.4,6.0,15.0
830302,0.4,4.0,10.0
814802,0.4,4.0,10.0
887504,0.4,4.0,10.0
895250,0.4,48.0,120.0
820080,0.4,6.0,15.0
797307,0.4,8.0,20.0
847114,0.4,4.0,10.0
837320,0.4,4.0,10.0
884950,0.4,4.0,10.0
796008,0.4,8.0,20.0
840325,0.4,4.0,10.0
923561,0.4,4.0,10.0
866253,0.4,6.0,15.0
893683,0.4,4.0,10.0
845618,0.4,10.0,25.0
840223,0.4,4.0,10.0
836379,0.4,4.0,10.0
828507,0.4,10.0,25.0
916876,0.4,4.0,10.0
892819,0.4,4.0,10.0
825045,0.4,4.0,10.0
907561,0.4,20.0,50.0
853993,0.4,4.0,10.0
890643,0.4,4.0,10.0
932279,0.4,4.0,10.0
839721,0.4,4.0,10.0
903509,0.4,8.0,20.0
872533,0.4,4.0,10.0
898298,0.4,8.0,20.0
861255,0.4,6.0,15.0
914610,0.4,4.0,10.0
823326,0.4,4.0,10.0
914520,0.4,6.0,15.0
823873,0.4,4.0,10.0
766662,0.4,4.0,10.0
892607,0.4,4.0,10.0
891455,0.4,4.0,10.0
865215,0.4,4.0,10.0
838960,0.4,8.0,20.0
872865,0.4,4.0,10.0
818955,0.4,8.0,20.0
881871,0.4,4.0,10.0
823624,0.4,22.0,55.0
834406,0.4,8.0,20.0
842616,0.4,4.0,10.0
918957,0.4,6.0,15.0
937461,0.4,8.0,20.0
894862,0.4,10.0,25.0
788116,0.3977272727272727,35.0,88.0
858836,0.3968253968253968,50.0,126.0
812906,0.39622641509433965,21.0,53.0
858689,0.39473684210526316,15.0,38.0
877847,0.3939393939393939,13.0,33.0
908622,0.3939393939393939,13.0,33.0
815936,0.39285714285714285,11.0,28.0
872023,0.3925233644859813,42.0,107.0
871506,0.39215686274509803,20.0,51.0
817780,0.391304347826087,27.0,69.0
810555,0.391304347826087,9.0,23.0
860344,0.391304347826087,9.0,23.0
892799,0.3888888888888889,7.0,18.0
822457,0.3888888888888889,21.0,54.0
825675,0.3888888888888889,14.0,36.0
912898,0.3888888888888889,7.0,18.0
850995,0.3888888888888889,7.0,18.0
830865,0.3888888888888889,7.0,18.0
865640,0.3888888888888889,7.0,18.0
839208,0.3888888888888889,7.0,18.0
824482,0.3888888888888889,7.0,18.0
897482,0.3888888888888889,7.0,18.0
798862,0.3877551020408163,19.0,49.0
851565,0.3877551020408163,19.0,49.0
897348,0.3870967741935484,36.0,93.0
925608,0.3870967741935484,12.0,31.0
886532,0.3870967741935484,12.0,31.0
832935,0.38636363636363635,68.0,176.0
885332,0.38636363636363635,17.0,44.0
840069,0.3851851851851852,52.0,135.0
903082,0.38461538461538464,5.0,13.0
892543,0.38461538461538464,10.0,26.0
852218,0.38461538461538464,5.0,13.0
909160,0.38461538461538464,5.0,13.0
868416,0.38461538461538464,5.0,13.0
901694,0.38461538461538464,5.0,13.0
815480,0.38461538461538464,5.0,13.0
916491,0.38461538461538464,10.0,26.0
895540,0.38461538461538464,5.0,13.0
891195,0.38461538461538464,5.0,13.0
860129,0.38461538461538464,5.0,13.0
857234,0.38461538461538464,5.0,13.0
912647,0.38461538461538464,10.0,26.0
910835,0.38461538461538464,10.0,26.0
806551,0.38461538461538464,5.0,13.0
806718,0.38461538461538464,5.0,13.0
844651,0.38461538461538464,5.0,13.0
941138,0.38461538461538464,5.0,13.0
867239,0.38461538461538464,5.0,13.0
897592,0.38461538461538464,5.0,13.0
903223,0.38461538461538464,5.0,13.0
878818,0.38461538461538464,5.0,13.0
767708,0.38461538461538464,5.0,13.0
822456,0.38461538461538464,5.0,13.0
839894,0.38461538461538464,5.0,13.0
939569,0.38461538461538464,5.0,13.0
833113,0.38461538461538464,15.0,39.0
768856,0.38461538461538464,10.0,26.0
811590,0.38461538461538464,10.0,26.0
843988,0.38461538461538464,5.0,13.0
873121,0.38461538461538464,5.0,13.0
830011,0.38461538461538464,5.0,13.0
922278,0.38461538461538464,5.0,13.0
935215,0.38461538461538464,5.0,13.0
812312,0.38461538461538464,5.0,13.0
860799,0.38461538461538464,5.0,13.0
875576,0.38461538461538464,5.0,13.0
866369,0.38372093023255816,33.0,86.0
822198,0.3835616438356164,28.0,73.0
909445,0.3829787234042553,18.0,47.0
895291,0.3826086956521739,44.0,115.0
844867,0.38235294117647056,13.0,34.0
816984,0.38235294117647056,13.0,34.0
857907,0.38235294117647056,13.0,34.0
841944,0.38095238095238093,8.0,21.0
822429,0.38095238095238093,8.0,21.0
897762,0.38095238095238093,8.0,21.0
838060,0.38095238095238093,16.0,42.0
852438,0.38095238095238093,8.0,21.0
830597,0.38095238095238093,8.0,21.0
768082,0.38,19.0,50.0
895407,0.3793103448275862,11.0,29.0
840219,0.3793103448275862,11.0,29.0
839494,0.3793103448275862,11.0,29.0
894492,0.3793103448275862,11.0,29.0
798292,0.3793103448275862,11.0,29.0
931045,0.3780487804878049,31.0,82.0
845363,0.37735849056603776,20.0,53.0
846300,0.3767313019390582,136.0,361.0
801275,0.375,15.0,40.0
897179,0.375,3.0,8.0
836790,0.375,3.0,8.0
845287,0.375,3.0,8.0
887128,0.375,18.0,48.0
803282,0.375,6.0,16.0
909238,0.375,3.0,8.0
823109,0.375,3.0,8.0
894533,0.375,3.0,8.0
818407,0.375,3.0,8.0
802748,0.375,3.0,8.0
921539,0.375,3.0,8.0
819924,0.375,3.0,8.0
911743,0.375,3.0,8.0
861636,0.375,3.0,8.0
786358,0.375,9.0,24.0
869216,0.375,3.0,8.0
894906,0.375,3.0,8.0
920226,0.375,3.0,8.0
893917,0.375,3.0,8.0
827695,0.375,3.0,8.0
853492,0.375,3.0,8.0
896501,0.375,3.0,8.0
850109,0.375,3.0,8.0
929181,0.375,9.0,24.0
853444,0.375,3.0,8.0
840763,0.375,3.0,8.0
930415,0.375,3.0,8.0
817296,0.375,3.0,8.0
808465,0.375,3.0,8.0
897325,0.375,3.0,8.0
903269,0.375,6.0,16.0
836473,0.375,3.0,8.0
815097,0.375,18.0,48.0
888209,0.375,3.0,8.0
885727,0.375,6.0,16.0
831540,0.375,3.0,8.0
922025,0.375,3.0,8.0
908152,0.375,3.0,8.0
861285,0.375,63.0,168.0
820393,0.375,3.0,8.0
933614,0.375,3.0,8.0
859372,0.375,3.0,8.0
917648,0.375,3.0,8.0
894880,0.375,3.0,8.0
920627,0.375,3.0,8.0
826284,0.375,3.0,8.0
913183,0.375,3.0,8.0
870278,0.375,6.0,16.0
903315,0.375,3.0,8.0
817586,0.375,3.0,8.0
890424,0.375,3.0,8.0
841419,0.375,3.0,8.0
926036,0.375,3.0,8.0
799197,0.375,3.0,8.0
908405,0.375,3.0,8.0
851080,0.375,9.0,24.0
904986,0.375,3.0,8.0
854493,0.375,6.0,16.0
835001,0.375,6.0,16.0
809474,0.375,3.0,8.0
859714,0.375,6.0,16.0
906753,0.375,3.0,8.0
842160,0.375,3.0,8.0
833910,0.375,3.0,8.0
875591,0.375,3.0,8.0
844881,0.375,3.0,8.0
910238,0.375,3.0,8.0
921751,0.375,3.0,8.0
844799,0.375,3.0,8.0
808281,0.375,3.0,8.0
853988,0.375,3.0,8.0
848968,0.375,3.0,8.0
820735,0.375,3.0,8.0
865324,0.375,3.0,8.0
906547,0.375,6.0,16.0
822125,0.375,3.0,8.0
787087,0.375,3.0,8.0
852337,0.375,3.0,8.0
799812,0.375,3.0,8.0
906944,0.375,3.0,8.0
920399,0.375,3.0,8.0
875399,0.375,3.0,8.0
867499,0.375,3.0,8.0
919788,0.375,3.0,8.0
940405,0.375,6.0,16.0
837564,0.375,3.0,8.0
914804,0.375,3.0,8.0
892730,0.375,6.0,16.0
819479,0.375,3.0,8.0
808117,0.375,3.0,8.0
894700,0.375,3.0,8.0
896546,0.375,3.0,8.0
837660,0.375,6.0,16.0
892203,0.375,3.0,8.0
858520,0.375,3.0,8.0
876811,0.375,3.0,8.0
921616,0.375,3.0,8.0
851449,0.375,6.0,16.0
823929,0.37037037037037035,10.0,27.0
819985,0.37037037037037035,20.0,54.0
851047,0.37037037037037035,10.0,27.0
934111,0.37037037037037035,20.0,54.0
943028,0.36936936936936937,41.0,111.0
785544,0.3691275167785235,55.0,149.0
860686,0.3684210526315789,21.0,57.0
849696,0.3684210526315789,7.0,19.0
835007,0.3684210526315789,7.0,19.0
871923,0.3684210526315789,7.0,19.0
936224,0.3684210526315789,7.0,19.0
823540,0.3684210526315789,21.0,57.0
845612,0.3684210526315789,7.0,19.0
844770,0.3684210526315789,7.0,19.0
893491,0.3684210526315789,7.0,19.0
820388,0.3684210526315789,7.0,19.0
859664,0.3684210526315789,14.0,38.0
816883,0.36774193548387096,57.0,155.0
876585,0.36764705882352944,25.0,68.0
870009,0.36666666666666664,11.0,30.0
817859,0.36666666666666664,11.0,30.0
819051,0.36666666666666664,11.0,30.0
850947,0.36585365853658536,15.0,41.0
891624,0.36585365853658536,15.0,41.0
889304,0.36538461538461536,19.0,52.0
842299,0.36492890995260663,77.0,211.0
792655,0.36363636363636365,4.0,11.0
807122,0.36363636363636365,4.0,11.0
845525,0.36363636363636365,4.0,11.0
873748,0.36363636363636365,4.0,11.0
855540,0.36363636363636365,4.0,11.0
862540,0.36363636363636365,4.0,11.0
894318,0.36363636363636365,4.0,11.0
892279,0.36363636363636365,4.0,11.0
886178,0.36363636363636365,4.0,11.0
897245,0.36363636363636365,4.0,11.0
816767,0.36363636363636365,4.0,11.0
869658,0.36363636363636365,4.0,11.0
803863,0.36363636363636365,4.0,11.0
936770,0.36363636363636365,4.0,11.0
787523,0.36363636363636365,4.0,11.0
832722,0.36363636363636365,4.0,11.0
862212,0.36363636363636365,4.0,11.0
832562,0.36363636363636365,4.0,11.0
905058,0.36363636363636365,4.0,11.0
854212,0.36363636363636365,4.0,11.0
854572,0.36363636363636365,4.0,11.0
821142,0.36363636363636365,4.0,11.0
833272,0.36363636363636365,24.0,66.0
860680,0.36363636363636365,4.0,11.0
818667,0.36363636363636365,4.0,11.0
940387,0.36363636363636365,4.0,11.0
913842,0.36363636363636365,4.0,11.0
848605,0.36363636363636365,4.0,11.0
866430,0.36363636363636365,20.0,55.0
886715,0.36363636363636365,4.0,11.0
929969,0.36363636363636365,4.0,11.0
851046,0.36363636363636365,4.0,11.0
849446,0.36363636363636365,4.0,11.0
876378,0.36363636363636365,4.0,11.0
941238,0.36363636363636365,4.0,11.0
896755,0.36363636363636365,4.0,11.0
921989,0.36363636363636365,16.0,44.0
894701,0.36363636363636365,4.0,11.0
839028,0.36363636363636365,20.0,55.0
928837,0.36363636363636365,4.0,11.0
850488,0.36363636363636365,4.0,11.0
799885,0.36363636363636365,4.0,11.0
859109,0.36363636363636365,4.0,11.0
864033,0.36363636363636365,8.0,22.0
908658,0.36363636363636365,20.0,55.0
826563,0.36363636363636365,16.0,44.0
944476,0.36363636363636365,4.0,11.0
882458,0.3625,29.0,80.0
881276,0.3620689655172414,21.0,58.0
819224,0.3611111111111111,13.0,36.0
826221,0.3611111111111111,13.0,36.0
787456,0.36065573770491804,22.0,61.0
932435,0.36,9.0,25.0
803933,0.36,9.0,25.0
872406,0.3592233009708738,37.0,103.0
820627,0.358974358974359,14.0,39.0
802289,0.358974358974359,14.0,39.0
842753,0.3584905660377358,19.0,53.0
867959,0.35714285714285715,5.0,14.0
849925,0.35714285714285715,5.0,14.0
843689,0.35714285714285715,5.0,14.0
890477,0.35714285714285715,5.0,14.0
859014,0.35714285714285715,10.0,28.0
870083,0.35714285714285715,5.0,14.0
898197,0.35714285714285715,10.0,28.0
858999,0.35714285714285715,5.0,14.0
825125,0.35714285714285715,5.0,14.0
899157,0.35714285714285715,5.0,14.0
939287,0.35714285714285715,5.0,14.0
858463,0.35714285714285715,5.0,14.0
859432,0.35714285714285715,5.0,14.0
919828,0.35714285714285715,5.0,14.0
840236,0.35714285714285715,5.0,14.0
819330,0.35714285714285715,5.0,14.0
808964,0.35714285714285715,5.0,14.0
930193,0.35714285714285715,10.0,28.0
891018,0.35714285714285715,5.0,14.0
921399,0.35714285714285715,10.0,28.0
849610,0.35714285714285715,10.0,28.0
895545,0.35714285714285715,5.0,14.0
839917,0.35714285714285715,5.0,14.0
942224,0.35714285714285715,5.0,14.0
895312,0.35658914728682173,46.0,129.0
855882,0.35526315789473684,27.0,76.0
924849,0.3548387096774194,11.0,31.0
845076,0.3547400611620795,116.0,327.0
871716,0.3541666666666667,17.0,48.0
899270,0.35365853658536583,29.0,82.0
841019,0.35294117647058826,6.0,17.0
895276,0.35294117647058826,18.0,51.0
859476,0.35294117647058826,6.0,17.0
806011,0.35294117647058826,6.0,17.0
824177,0.35294117647058826,6.0,17.0
903488,0.35294117647058826,6.0,17.0
884598,0.35294117647058826,6.0,17.0
853018,0.35294117647058826,6.0,17.0
828505,0.35294117647058826,18.0,51.0
794709,0.35294117647058826,6.0,17.0
857153,0.35294117647058826,6.0,17.0
879153,0.35231316725978645,99.0,281.0
788096,0.35,21.0,60.0
803366,0.35,7.0,20.0
816146,0.35,7.0,20.0
873491,0.35,7.0,20.0
933122,0.35,7.0,20.0
856118,0.35,21.0,60.0
899487,0.35,7.0,20.0
806050,0.35,35.0,100.0
875319,0.35,7.0,20.0
822816,0.35,7.0,20.0
797175,0.35,7.0,20.0
898930,0.3493975903614458,29.0,83.0
827236,0.3488372093023256,15.0,43.0
894124,0.3488372093023256,15.0,43.0
843417,0.34831460674157305,31.0,89.0
893158,0.34782608695652173,8.0,23.0
895209,0.34782608695652173,56.0,161.0
918844,0.34782608695652173,8.0,23.0
903860,0.34782608695652173,8.0,23.0
920738,0.34782608695652173,8.0,23.0
916585,0.34782608695652173,8.0,23.0
892654,0.34782608695652173,8.0,23.0
817709,0.34763948497854075,81.0,233.0
931030,0.3471337579617834,109.0,314.0
819545,0.3469387755102041,17.0,49.0
846458,0.3469387755102041,17.0,49.0
825141,0.34615384615384615,9.0,26.0
877479,0.34615384615384615,9.0,26.0
770030,0.34615384615384615,9.0,26.0
806157,0.34615384615384615,9.0,26.0
823945,0.34545454545454546,19.0,55.0
824434,0.3448275862068966,10.0,29.0
851939,0.3448275862068966,10.0,29.0
784030,0.344,43.0,125.0
840412,0.34375,11.0,32.0
900498,0.34375,11.0,32.0
835089,0.34375,11.0,32.0
939613,0.34328358208955223,23.0,67.0
854924,0.34328358208955223,23.0,67.0
832494,0.34285714285714286,12.0,35.0
851180,0.34285714285714286,12.0,35.0
841384,0.34285714285714286,12.0,35.0
943084,0.34156378600823045,83.0,243.0
822464,0.3409090909090909,15.0,44.0
820810,0.3404255319148936,16.0,47.0
932923,0.34,17.0,50.0
857050,0.33962264150943394,18.0,53.0
807301,0.3387096774193548,21.0,62.0
917427,0.3380281690140845,24.0,71.0
829083,0.33691756272401435,94.0,279.0
899394,0.3356164383561644,49.0,146.0
897992,0.3333333333333333,2.0,6.0
855132,0.3333333333333333,5.0,15.0
859301,0.3333333333333333,6.0,18.0
898293,0.3333333333333333,4.0,12.0
838148,0.3333333333333333,4.0,12.0
887525,0.3333333333333333,2.0,6.0
817507,0.3333333333333333,2.0,6.0
877945,0.3333333333333333,4.0,12.0
812293,0.3333333333333333,7.0,21.0
870491,0.3333333333333333,2.0,6.0
855248,0.3333333333333333,3.0,9.0
767843,0.3333333333333333,2.0,6.0
768104,0.3333333333333333,3.0,9.0
872394,0.3333333333333333,2.0,6.0
883562,0.3333333333333333,2.0,6.0
898382,0.3333333333333333,3.0,9.0
861240,0.3333333333333333,5.0,15.0
806420,0.3333333333333333,2.0,6.0
889780,0.3333333333333333,3.0,9.0
817366,0.3333333333333333,4.0,12.0
875455,0.3333333333333333,2.0,6.0
840037,0.3333333333333333,3.0,9.0
838243,0.3333333333333333,4.0,12.0
817353,0.3333333333333333,2.0,6.0
842725,0.3333333333333333,5.0,15.0
906767,0.3333333333333333,2.0,6.0
896397,0.3333333333333333,2.0,6.0
924632,0.3333333333333333,5.0,15.0
921475,0.3333333333333333,2.0,6.0
905696,0.3333333333333333,2.0,6.0
766664,0.3333333333333333,2.0,6.0
805849,0.3333333333333333,2.0,6.0
872636,0.3333333333333333,2.0,6.0
875375,0.3333333333333333,6.0,18.0
861593,0.3333333333333333,2.0,6.0
838976,0.3333333333333333,4.0,12.0
790430,0.3333333333333333,4.0,12.0
790462,0.3333333333333333,5.0,15.0
805961,0.3333333333333333,3.0,9.0
892674,0.3333333333333333,4.0,12.0
843469,0.3333333333333333,2.0,6.0
810921,0.3333333333333333,3.0,9.0
811527,0.3333333333333333,2.0,6.0
861771,0.3333333333333333,2.0,6.0
839309,0.3333333333333333,5.0,15.0
910944,0.3333333333333333,2.0,6.0
893962,0.3333333333333333,8.0,24.0
839073,0.3333333333333333,6.0,18.0
872666,0.3333333333333333,5.0,15.0
898134,0.3333333333333333,5.0,15.0
843598,0.3333333333333333,3.0,9.0
811426,0.3333333333333333,3.0,9.0
893916,0.3333333333333333,2.0,6.0
833703,0.3333333333333333,4.0,12.0
859184,0.3333333333333333,3.0,9.0
887588,0.3333333333333333,4.0,12.0
811843,0.3333333333333333,2.0,6.0
921578,0.3333333333333333,11.0,33.0
898263,0.3333333333333333,2.0,6.0
859266,0.3333333333333333,4.0,12.0
893481,0.3333333333333333,3.0,9.0
833845,0.3333333333333333,3.0,9.0
843080,0.3333333333333333,4.0,12.0
811988,0.3333333333333333,3.0,9.0
838721,0.3333333333333333,2.0,6.0
833789,0.3333333333333333,6.0,18.0
839775,0.3333333333333333,2.0,6.0
935822,0.3333333333333333,5.0,15.0
838896,0.3333333333333333,2.0,6.0
843376,0.3333333333333333,2.0,6.0
818124,0.3333333333333333,4.0,12.0
854858,0.3333333333333333,4.0,12.0
810774,0.3333333333333333,2.0,6.0
843241,0.3333333333333333,3.0,9.0
790205,0.3333333333333333,3.0,9.0
893897,0.3333333333333333,2.0,6.0
877274,0.3333333333333333,2.0,6.0
897561,0.3333333333333333,2.0,6.0
899192,0.3333333333333333,4.0,12.0
814529,0.3333333333333333,2.0,6.0
837288,0.3333333333333333,3.0,9.0
878034,0.3333333333333333,3.0,9.0
835981,0.3333333333333333,6.0,18.0
883771,0.3333333333333333,2.0,6.0
860461,0.3333333333333333,2.0,6.0
815594,0.3333333333333333,2.0,6.0
893018,0.3333333333333333,2.0,6.0
860439,0.3333333333333333,2.0,6.0
873166,0.3333333333333333,3.0,9.0
786622,0.3333333333333333,23.0,69.0
856877,0.3333333333333333,4.0,12.0
860121,0.3333333333333333,2.0,6.0
860112,0.3333333333333333,2.0,6.0
896235,0.3333333333333333,3.0,9.0
857043,0.3333333333333333,2.0,6.0
840359,0.3333333333333333,4.0,12.0
784405,0.3333333333333333,7.0,21.0
889662,0.3333333333333333,3.0,9.0
856059,0.3333333333333333,2.0,6.0
835771,0.3333333333333333,9.0,27.0
883908,0.3333333333333333,2.0,6.0
875102,0.3333333333333333,2.0,6.0
920398,0.3333333333333333,2.0,6.0
860039,0.3333333333333333,4.0,12.0
871824,0.3333333333333333,2.0,6.0
871888,0.3333333333333333,3.0,9.0
883105,0.3333333333333333,3.0,9.0
871389,0.3333333333333333,3.0,9.0
856678,0.3333333333333333,8.0,24.0
877465,0.3333333333333333,2.0,6.0
898940,0.3333333333333333,2.0,6.0
785956,0.3333333333333333,2.0,6.0
871443,0.3333333333333333,2.0,6.0
893631,0.3333333333333333,3.0,9.0
882658,0.3333333333333333,2.0,6.0
808623,0.3333333333333333,2.0,6.0
837150,0.3333333333333333,2.0,6.0
840530,0.3333333333333333,4.0,12.0
840900,0.3333333333333333,5.0,15.0
840922,0.3333333333333333,4.0,12.0
893023,0.3333333333333333,2.0,6.0
909583,0.3333333333333333,11.0,33.0
841965,0.3333333333333333,2.0,6.0
919356,0.3333333333333333,2.0,6.0
807082,0.3333333333333333,2.0,6.0
838033,0.3333333333333333,3.0,9.0
861034,0.3333333333333333,3.0,9.0
898516,0.3333333333333333,6.0,18.0
896311,0.3333333333333333,3.0,9.0
855599,0.3333333333333333,2.0,6.0
857435,0.3333333333333333,2.0,6.0
807215,0.3333333333333333,2.0,6.0
875299,0.3333333333333333,2.0,6.0
896307,0.3333333333333333,2.0,6.0
877968,0.3333333333333333,4.0,12.0
837995,0.3333333333333333,3.0,9.0
861051,0.3333333333333333,3.0,9.0
842123,0.3333333333333333,2.0,6.0
788298,0.3333333333333333,3.0,9.0
933388,0.3333333333333333,2.0,6.0
908458,0.3333333333333333,5.0,15.0
877949,0.3333333333333333,3.0,9.0
877946,0.3333333333333333,2.0,6.0
893780,0.3333333333333333,2.0,6.0
806999,0.3333333333333333,3.0,9.0
806989,0.3333333333333333,2.0,6.0
838085,0.3333333333333333,2.0,6.0
875552,0.3333333333333333,2.0,6.0
898958,0.3333333333333333,4.0,12.0
923823,0.3333333333333333,2.0,6.0
872181,0.3333333333333333,4.0,12.0
893783,0.3333333333333333,2.0,6.0
897961,0.3333333333333333,4.0,12.0
807239,0.3333333333333333,2.0,6.0
841467,0.3333333333333333,10.0,30.0
890191,0.3333333333333333,2.0,6.0
841445,0.3333333333333333,2.0,6.0
899420,0.3333333333333333,3.0,9.0
859906,0.3333333333333333,6.0,18.0
923367,0.3333333333333333,2.0,6.0
860646,0.3333333333333333,2.0,6.0
835645,0.3333333333333333,2.0,6.0
883734,0.3333333333333333,4.0,12.0
907043,0.3333333333333333,3.0,9.0
809014,0.3333333333333333,2.0,6.0
893197,0.3333333333333333,7.0,21.0
923639,0.3333333333333333,4.0,12.0
857329,0.3333333333333333,2.0,6.0
855616,0.3333333333333333,14.0,42.0
860769,0.3333333333333333,6.0,18.0
783994,0.3333333333333333,4.0,12.0
835176,0.3333333333333333,3.0,9.0
860835,0.3333333333333333,19.0,57.0
836512,0.3333333333333333,3.0,9.0
894333,0.3333333333333333,4.0,12.0
863502,0.3333333333333333,3.0,9.0
803982,0.3333333333333333,2.0,6.0
846732,0.3333333333333333,4.0,12.0
904290,0.3333333333333333,2.0,6.0
797122,0.3333333333333333,5.0,15.0
846673,0.3333333333333333,4.0,12.0
846513,0.3333333333333333,4.0,12.0
852084,0.3333333333333333,4.0,12.0
885021,0.3333333333333333,2.0,6.0
846524,0.3333333333333333,2.0,6.0
885022,0.3333333333333333,5.0,15.0
930785,0.3333333333333333,2.0,6.0
846549,0.3333333333333333,3.0,9.0
846632,0.3333333333333333,2.0,6.0
828041,0.3333333333333333,2.0,6.0
866979,0.3333333333333333,4.0,12.0
846864,0.3333333333333333,2.0,6.0
827006,0.3333333333333333,2.0,6.0
847459,0.3333333333333333,2.0,6.0
894969,0.3333333333333333,4.0,12.0
915587,0.3333333333333333,3.0,9.0
939443,0.3333333333333333,2.0,6.0
863796,0.3333333333333333,4.0,12.0
885147,0.3333333333333333,6.0,18.0
863682,0.3333333333333333,2.0,6.0
827492,0.3333333333333333,3.0,9.0
863685,0.3333333333333333,4.0,12.0
851655,0.3333333333333333,2.0,6.0
847078,0.3333333333333333,9.0,27.0
851617,0.3333333333333333,2.0,6.0
851608,0.3333333333333333,5.0,15.0
904205,0.3333333333333333,3.0,9.0
901949,0.3333333333333333,2.0,6.0
797532,0.3333333333333333,7.0,21.0
821379,0.3333333333333333,12.0,36.0
941916,0.3333333333333333,2.0,6.0
829288,0.3333333333333333,4.0,12.0
829168,0.3333333333333333,2.0,6.0
863014,0.3333333333333333,3.0,9.0
931214,0.3333333333333333,2.0,6.0
803646,0.3333333333333333,3.0,9.0
803629,0.3333333333333333,2.0,6.0
852426,0.3333333333333333,11.0,33.0
820604,0.3333333333333333,13.0,39.0
894251,0.3333333333333333,3.0,9.0
794905,0.3333333333333333,2.0,6.0
852841,0.3333333333333333,2.0,6.0
